topicName,topicID,focusValue,parentName,parentID
利兹大学 (University of Leeds),20023348,934,英国大学,20001981
英国国立电影电视学院（NFTS）,20070225,16,英国大学,20001981
伦敦玛丽王后大学（Queen Mary University of London）,19792640,279,英国大学,20001981
伦敦玛丽王后大学（Queen Mary University of London）,19792640,279,伦敦大学（University of London）,20083191
格拉斯哥大学（University of Glasgow）,19792244,959,英国大学,20001981
纽卡斯尔大学（Newcastle University）,20066931,237,英国大学,20001981
杜伦大学（Durham University）,19763198,927,留学英国,19602046
杜伦大学（Durham University）,19763198,927,英国大学,20001981
英国女王,19839771,373,英国王室,19586805
威廉王子,19584604,27,英国王室,19586805
神秘博士,19842208,6432,英国广播公司（BBC）,19550711
神秘博士,19842208,6432,英剧,19557147
苏格兰留学,20083118,1,留学英国,19602046
牛津,19688232,490,英格兰（England）,19681014
曼彻斯特（Manchester, UK）,20082521,33,英格兰（England）,19681014
曼彻斯特（Manchester, UK）,20082521,33,英国城市,20023442
巴斯 (Bath),19689959,261,英格兰（England）,19681014
剑桥,19738958,863,英格兰（England）,19681014
约克郡,20029939,7,英格兰（England）,19681014
普利茅斯,20018815,13,英格兰（England）,19681014
西北英格兰,19764245,3,英格兰（England）,19681014
贝尔法斯特（Belfast）,20025802,75,英国城市,20023442
英国绅士,19561838,358,英国文化,19670423
捷豹（Jaguar）,19944676,1940,汽车品牌,19697090
捷豹（Jaguar）,19944676,1940,英国汽车,20015071
路虎,19655811,8877,汽车品牌,19697090
路虎,19655811,8877,英国汽车,20015071
路特斯（Lotus）,19960746,146,汽车品牌,19697090
路特斯（Lotus）,19960746,146,英国汽车,20015071
迈凯轮（McLaren）,19924140,684,汽车品牌,19697090
迈凯轮（McLaren）,19924140,684,英国汽车,20015071
MINI,20007866,2394,汽车品牌,19697090
MINI,20007866,2394,英国汽车,20015071
阿斯顿·马丁,19662025,1914,汽车品牌,19697090
阿斯顿·马丁,19662025,1914,英国汽车,20015071
阿斯顿·马丁,19662025,1914,奢侈品,19551841
奇瑞路虎,20060410,24,路虎,19655811
奇瑞路虎,20060410,24,奇瑞汽车,19676230
奇瑞路虎,20060410,24,英国汽车,20015071
奇瑞路虎,20060410,24,合资车,20003194
巴霍巴利王：开端,20056645,105,印度电影,19613071
外星醉汉 PK 地球神,20015112,84,印度电影,19613071
摔跤吧！爸爸,20081198,10928,印度电影,19613071
三傻大闹宝莱坞（电影）,19625276,1865,印度电影,19613071
甘地,19669446,371,印度人,19582413
阿米尔·汗,20038973,5032,印度人,19582413
四面佛,20022206,32,印度教,19559721
PEQ,20057834,145,加拿大移民,19834986
魁北克技术移民,19949181,1204,加拿大移民,19834986
多伦多电影节（Toronto International Film Festival）,20006960,160,电影节,19582356
多伦多电影节（Toronto International Film Festival）,20006960,160,多伦多,19677358
多伦多大学 (University of Toronto),19708318,4187,加拿大大学,19648904
多伦多大学 (University of Toronto),19708318,4187,多伦多,19677358
约克大学－奥斯古德霍尔法学院 (Osgoode Hall Law School),20046251,40,加拿大约克大学（York University）,19761140
约克大学－拉松德工学院 (Lassonde School of Engineering),20046254,15,加拿大约克大学（York University）,19761140
约克大学－艺术、传媒、表演与设计学院 (AMPD),20046256,56,加拿大约克大学（York University）,19761140
约克大学－格兰登学院（Glendon College）,20047513,10,加拿大约克大学（York University）,19761140
约克大学－舒立克商学院（Schulich School of Business）,20032323,234,加拿大约克大学（York University）,19761140
西门菲莎大学 (SFU),19959496,433,加拿大大学,19648904
加拿大维多利亚大学（University of Victoria）,20046470,287,加拿大大学,19648904
萨省大学 (University of Saskatchewan),20043018,121,留学加拿大,19735575
萨省大学 (University of Saskatchewan),20043018,121,加拿大大学,19648904
达尔豪斯大学(Dalhousie University),20041943,139,加拿大大学,19648904
滑铁卢大学 (University of Waterloo),19794045,2070,加拿大大学,19648904
阿尔伯塔大学（University of Alberta）,20033834,672,加拿大大学,19648904
卡尔加里大学（University of Calgary),20070417,102,加拿大大学,19648904
卡尔加里大学（University of Calgary),20070417,102,卡尔加里,19677275
韦仕敦大学 (Western University),19893469,445,加拿大大学,19648904
纽芬兰纪念大学（Memorial University of Newfoundland）,20045739,82,留学加拿大,19735575
纽芬兰纪念大学（Memorial University of Newfoundland）,20045739,82,加拿大大学,19648904
新不伦瑞克大学（University of New Brunswick）,20045741,37,留学加拿大,19735575
新不伦瑞克大学（University of New Brunswick）,20045741,37,加拿大大学,19648904
拉瓦尔大学（Université Laval）,20043087,57,留学加拿大,19735575
拉瓦尔大学（Université Laval）,20043087,57,加拿大大学,19648904
麦吉尔大学 (McGill University),19760736,1851,加拿大大学,19648904
英属哥伦比亚大学 (University of British Columbia),19693354,2234,加拿大大学,19648904
温莎大学(University of Windsor),20032412,100,加拿大大学,19648904
女王大学（Queen's University）,20042243,532,留学加拿大,19735575
女王大学（Queen's University）,20042243,532,加拿大大学,19648904
055型导弹驱逐舰,20085754,2958,巡洋舰,20003326
055型导弹驱逐舰,20085754,2958,中国人民解放军海军,20047374
055型导弹驱逐舰,20085754,2958,航母舰队,19579226
055型导弹驱逐舰,20085754,2958,中国海军,19583870
055型导弹驱逐舰,20085754,2958,驱逐舰,19934419
飞机弹射器,20027573,128,航空母舰,19585301
准航母,20080446,5,航空母舰,19585301
出云级直升机航空母舰,20023153,50,海上自卫队,19659387
出云级直升机航空母舰,20023153,50,航空母舰,19585301
翔鹤级航空母舰,20026464,33,旧日本帝国海军,20009476
翔鹤级航空母舰,20026464,33,航空母舰,19585301
中国航母,19621924,3892,中国海军,19583870
中国航母,19621924,3892,航空母舰,19585301
舰载机,19663579,710,战斗机,19613661
舰载机,19663579,710,航空母舰,19585301
苏-35,20069929,31,战斗机,19613661
苏-35,20069929,31,苏霍伊,20033143
F-16,20034165,16,战斗机,19613661
米格-35,20072524,2,战斗机,19613661
米格-35,20072524,2,米高扬,20072530
隐形战机,19680029,687,战斗机,19613661
零式战斗机,19707526,270,战斗机,19613661
安-225,20034373,127,运输机,19693912
楼盘停车位,19898812,35,停车位,19883328
楼盘停车位,19898812,35,楼盘,19595699
科目二,20007620,4360,考驾照,19721720
标致308GTi,19998131,21,标致（Peugeot）,19910989
标致308GTi,19998131,21,标致308,19965922
标致308GTi,19998131,21,性能车,19832370
标致308GTi,19998131,21,GTI,19669555
奥迪Audi Sport,20036153,107,奥迪（AUDI）,19574850
奥迪Audi Sport,20036153,107,性能车,19832370
奥迪RS3,20058924,62,奥迪（AUDI）,19574850
奥迪RS3,20058924,62,性能车,19832370
奥迪RS3,20058924,62,奥迪Audi Sport,20036153
四叶草性能版,20074908,11,性能车,19832370
四叶草性能版,20074908,11,阿尔法·罗密欧,19974250
GTI,19669555,395,汽车性能,19643138
GTI,19669555,395,性能车,19832370
奥迪S5,20002140,49,奥迪（AUDI）,19574850
奥迪S5,20002140,49,性能车,19832370
奥迪S5,20002140,49,奥迪Audi Sport,20036153
速腾GLI,20041718,22,大众速腾,19610076
速腾GLI,20041718,22,性能车,19832370
速腾GLI,20041718,22,一汽-大众,19660117
奥迪S3,20051452,166,奥迪（AUDI）,19574850
奥迪S3,20051452,166,性能车,19832370
奥迪S3,20051452,166,奥迪Audi Sport,20036153
凌渡GTS,20046278,68,大众凌渡,20014242
凌渡GTS,20046278,68,性能车,19832370
凌渡GTS,20046278,68,上汽大众,19660112
奥迪S6,20066657,28,奥迪（AUDI）,19574850
奥迪S6,20066657,28,性能车,19832370
奥迪S6,20066657,28,奥迪Audi Sport,20036153
奥迪S8,20067056,31,奥迪（AUDI）,19574850
奥迪S8,20067056,31,性能车,19832370
奥迪S8,20067056,31,奥迪Audi Sport,20036153
奥迪S8,20067056,31,豪华车,19618870
雪铁龙C5,19963750,39,轿车,19562377
雪铁龙C5,19963750,39,中型轿车,20078191
雪铁龙C5,19963750,39,雪铁龙,19575009
雪铁龙C5,19963750,39,东风雪铁龙,20009688
凯迪拉克ATS,20014153,441,中型轿车,20078191
凯迪拉克ATS,20014153,441,上海通用,19610090
凯迪拉克ATS,20014153,441,凯迪拉克（Cadillac）,19697669
铃木凯泽西,20078368,21,中型轿车,20078191
铃木凯泽西,20078368,21,铃木（Suzuki）,19776024
帕萨特,19732365,745,中型轿车,20078191
帕萨特,19732365,745,上汽大众,19660112
大众CC,19636771,624,中型轿车,20078191
大众CC,19636771,624,一汽-大众,19660117
奥迪A4L,20048980,1387,奥迪（AUDI）,19574850
奥迪A4L,20048980,1387,一汽-大众奥迪,20070117
奥迪A4L,20048980,1387,中型轿车,20078191
雪铁龙C4L,20046306,133,紧凑型车,19634852
雪铁龙C4L,20046306,133,中型轿车,20078191
雪铁龙C4L,20046306,133,雪铁龙,19575009
雪铁龙C4L,20046306,133,东风雪铁龙,20009688
阿特兹,20018271,4043,马自达,19659116
阿特兹,20018271,4043,中型轿车,20078191
阿特兹,20018271,4043,一汽马自达,20065663
捷豹XE,20019197,78,捷豹（Jaguar）,19944676
捷豹XE,20019197,78,轿车,19562377
捷豹XE,20019197,78,中型轿车,20078191
别克威朗（Verano）,20005908,486,紧凑型车,19634852
别克威朗（Verano）,20005908,486,轿车,19562377
别克威朗（Verano）,20005908,486,中型轿车,20078191
别克威朗（Verano）,20005908,486,上海通用,19610090
别克威朗（Verano）,20005908,486,别克（Buick）,19676838
雪佛兰迈锐宝,19712194,945,中型轿车,20078191
雪佛兰迈锐宝,19712194,945,上海通用,19610090
雪佛兰迈锐宝,19712194,945,雪佛兰（Chevrolet）,19697670
雷克萨斯ES,20022897,685,轿车,19562377
雷克萨斯ES,20022897,685,中型轿车,20078191
雷克萨斯ES,20022897,685,雷克萨斯,19657418
英菲尼迪Q50,20053496,192,英菲尼迪,19672539
英菲尼迪Q50,20053496,192,轿车,19562377
英菲尼迪Q50,20053496,192,中型轿车,20078191
英菲尼迪Q50,20053496,192,东风英菲尼迪,20065661
四轮驱动系统,20037087,27,四驱车,19636397
比亚迪混动,20042191,57,混合动力汽车,19910009
雷克萨斯CT200h,20050707,209,两厢车,20069345
雷克萨斯CT200h,20050707,209,雷克萨斯,19657418
雷克萨斯CT200h,20050707,209,混合动力汽车,19910009
雪铁龙爱丽舍,19887906,111,紧凑型车,19634852
雪铁龙爱丽舍,19887906,111,雪铁龙,19575009
雪铁龙爱丽舍,19887906,111,东风雪铁龙,20009688
别克英朗,19634856,1117,紧凑型车,19634852
别克英朗,19634856,1117,别克（Buick）,19676838
朗逸,19634861,607,紧凑型车,19634852
朗逸,19634861,607,上汽大众,19660112
别克凯越,19808507,458,紧凑型车,19634852
别克凯越,19808507,458,上海通用,19610090
别克凯越,19808507,458,别克（Buick）,19676838
雪佛兰科鲁兹,19610070,1008,紧凑型车,19634852
雪佛兰科鲁兹,19610070,1008,雪佛兰（Chevrolet）,19697670
标致308,19965922,118,紧凑型车,19634852
标致308,19965922,118,标致（Peugeot）,19910989
标致308,19965922,118,东风标致,19675194
奥迪A3,20008717,1783,奥迪（AUDI）,19574850
奥迪A3,20008717,1783,紧凑型车,19634852
奥迪A3,20008717,1783,一汽-大众奥迪,20070117
雷诺塔利斯曼,20033987,2,轿车,19562377
雷诺塔利斯曼,20033987,2,雷诺（Renault）,19693255
凯迪拉克CT6,20022444,222,轿车,19562377
凯迪拉克CT6,20022444,222,凯迪拉克（Cadillac）,19697669
捷豹XF,19599543,32,捷豹（Jaguar）,19944676
捷豹XF,19599543,32,轿车,19562377
凯迪拉克XTS,20044842,293,轿车,19562377
凯迪拉克XTS,20044842,293,上海通用,19610090
凯迪拉克XTS,20044842,293,凯迪拉克（Cadillac）,19697669
玛莎拉蒂总裁,20062940,10,玛莎拉蒂,19917292
玛莎拉蒂总裁,20062940,10,豪华车,19618870
马自达MX-5,19998756,546,敞篷车,19836150
马自达MX-5,19998756,546,马自达,19659116
福特 F-150 Raptor（猛禽）,20059664,30,皮卡（pickup）,19631876
福特 F-150 Raptor（猛禽）,20059664,30,福特 F-150,20059662
道奇Ram,20071330,5,道奇（Dodge）,20071326
道奇Ram,20071330,5,皮卡（pickup）,19631876
雪佛兰索罗德（Silverado）,20075686,3,皮卡（pickup）,19631876
雪佛兰索罗德（Silverado）,20075686,3,雪佛兰（Chevrolet）,19697670
Google 无人驾驶汽车,19704867,1706,无人驾驶车,19653871
Google 无人驾驶汽车,19704867,1706,Google X,19833796
卡车之家,19737016,211,卡车,19560145
重型卡车,19898167,378,卡车,19560145
比亚迪F0,19751124,221,微型车,20010639
比亚迪F0,19751124,221,比亚迪,19555280
速降,19764567,373,山地车,19616782
哈罗单车 ,20082036,20,共享单车,20062448
由你单车,20082041,5,共享单车,20062448
ofo 小黄车,20061863,7502,共享单车,20062448
小鸣单车,20076486,33,共享单车,20062448
小蓝单车,20075859,198,共享单车,20062448
酷骑单车,20073565,54,共享单车,20062448
骑呗单车,20065546,47,共享单车,20062448
自行车功率计,20044555,71,自行车装备,20026602
城市自行车,20020390,58,700bike,20020386
辐条,20023981,2,自行车组件,20023984
奥迪A6L,20048984,582,奥迪（AUDI）,19574850
奥迪A6L,20048984,582,一汽-大众奥迪,20070117
二手车评估,19797279,8151,二手交易,19565578
二手车评估,19797279,8151,二手车,19570257
二手车交易网站,19570260,4449,二手交易,19565578
二手车交易网站,19570260,4449,二手车,19570257
二手车交易,20064286,295,二手车,19570257
二手车检测,20064289,521,二手车,19570257
雨季行车,20084875,2,汽车养护,19636839
汽车维修,19667048,10383,汽车养护,19636839
汽车性能改装,20002923,876,汽车改装,19645465
汽车外观改装,20002925,1997,汽车改装,19645465
汽车音响,19887631,1458,汽车改装,19645465
房车旅游,19831929,503,房车,19731250
房车设计,19899948,228,房车,19731250
北京车牌,19773667,231,车牌,19606471
特种车牌,19691154,35,车牌,19606471
上海车牌,19959207,378,车牌,19606471
车牌号,19645824,85,车牌,19606471
车牌摇号,19966521,92,摇号购车,19653988
车牌摇号,19966521,92,车牌号,19645824
汽车物流,20008142,358,汽车行业,19585985
汽车周边组织,20002927,289,汽车行业,19585985
汽车网站,19574807,4524,汽车行业,19585985
试车员,20011329,179,汽车行业,19585985
汽车销售,19614430,20282,汽车行业,19585985
汽车厂商,19698702,503,汽车行业,19585985
汽车厂商,19698702,503,汽车企业,19648054
汽车市场,19664322,2632,汽车行业,19585985
瓜子二手车,20055424,691,汽车市场,19664322
瓜子二手车,20055424,691,汽车行业,19585985
瓜子二手车,20055424,691,二手车交易网站,19570260
瓜子二手车,20055424,691,汽车销售,19614430
变速箱,19634120,7275,汽车构件,20002896
底盘,19646925,1360,汽车构件,20002896
汽车玻璃,20008187,311,汽车构件,20002896
汽车座椅,19890288,559,汽车构件,20002896
轮毂,19730180,976,轮胎,19620353
轮毂,19730180,976,汽车构件,20002896
车灯,19564138,248,汽车构件,20002896
车载通信,19643716,411,汽车构件,20002896
刹车,19606705,644,汽车构件,20002896
汽车总线,20008234,369,汽车构件,20002896
十万元级家用车,20045953,1118,家用车,19580003
